time_s,sensor_v,clean_reference_v
1.122,-0.2137044610144824,-0.46508503960907804
1.123,-0.13826260790530273,-0.49900437443476847
1.124,-0.12501520598568278,-0.5325723236373697
1.125,-0.056416001167551244,-0.5656854249492363
1.126,-0.15107126923379802,-0.5982402630427102
1.127,-0.2111493293442474,-0.6301339735285163
1.128,-0.3862243724127852,-0.661264746410505
1.129,-0.5492191652902246,-0.6915323262159593
1.13,-0.7583024187412863,-0.7208385060368874
1.131,-0.887668078890708,-0.7490876127498358
1.132,-1.0401681872333381,-0.7761869807287608
1.133,-1.2207896142585994,-0.8020474114285052
1.134,-1.2761401474168597,-0.8265836162932272
1.135,-1.3126459444770875,-0.8497146405364331
1.136,-1.2828005160150429,-0.8713642654444469
1.137,-1.2370650299638046,-0.8914613869745072
1.138,-1.1976964713599871,-0.9099403685497622
1.139,-1.047044229464322,-0.9267413660972856
1.14,-0.9490937807032817,-0.9418106235293251
1.141,-0.9308278905583445,-0.9551007370328765
1.142,-0.7214556044528287,-0.9665708867063788
1.143,-0.5689698411902191,-0.9761870342646364
1.144,-0.6232188836545721,-0.9839220857222801
1.145,-0.5352483701451424,-0.989756018161764
1.146,-0.5022900889921075,-0.9936759698923454
1.147,-0.6620431641627891,-0.9956762935110984
1.148,-0.7311692448354631,-0.9957585715841911
1.149,-0.9070345976959208,-0.9939315948755203
1.15,-0.9251220575924678,-0.9902113032590314
1.151,-1.1270116422080672,-0.9846206896594769
1.152,-1.239827957392718,-0.977189667572871
1.153,-1.2778405317697037,-0.967954902921194
1.154,-1.3584759077420157,-0.9569596111950212
1.155,-1.4292784703311388,-0.944253321031269
1.156,-1.3837581548568465,-0.929891605560534
1.157,-1.2581961783256328,-0.9139357830378483
1.158,-1.1859207941759702,-0.8964525884418278
1.159,-1.1012611978419504,-0.8775138178884083
1.16,-0.859325579802032,-0.8571959478564688
1.161,-0.7557305903383095,-0.8355797313620381
1.162,-0.48359513967135515,-0.812749773345508
1.163,-0.4176649346713936,-0.7887940876506512
1.164,-0.3720352080126297,-0.7638036380756988
1.165,-0.3158171626500526,-0.7378718660635545
1.166,-0.35869467885318523,-0.71109420767105
1.167,-0.36348843051698815,-0.6835676025144873
1.168,-0.35023370579811586,-0.6553899974313723
1.169,-0.39833075433617354,-0.6266598476245948
1.17,-0.5684197575390278,-0.5974756180669911
1.171,-0.7106746369526905,-0.5679352879391086
1.172,-0.819917599410952,-0.5381358608531954
1.173,-0.9104903635918551,-0.508172883580072
1.174,-0.8237247723041008,-0.47813997594487184
1.175,-0.9056783225653177,-0.4481283744907427
1.176,-0.7615767315593882,-0.4182264924290653
1.177,-0.6968363653834723,-0.3885194982991526
1.178,-0.6932241364371962,-0.3590889156517335
1.179,-0.49570798924730797,-0.33001224594820605
1.18,-0.3281244217005423,-0.30136261673357967
1.181,-0.13734466409020943,-0.27320845699471596
1.182,0.016477591948051273,-0.24561320145901533
1.183,0.26527218586292767,-0.2186350254217239
1.184,0.19255970583910456,-0.1923266115147222
1.185,0.2924238477806779,-0.16673494964589772
1.186,0.3107345708834782,-0.14190117114805847
1.187,0.24613434931024983,-0.11786041797970731
1.188,0.1742688390232407,-0.09464174761962926
1.189,0.024997217604217185,-0.07226807409222985
1.19,-0.04649669757010036,-0.05075614535422218
1.191,-0.1487182446864863,-0.030116557064729682
1.192,-0.261753142714078,-0.010353802553310393
1.193,-0.3327159699053037,0.00853364140695062
1.194,-0.34491792268895816,0.026553193618408216
1.195,-0.36880332525521053,0.04371801306821582
1.196,-0.3650768376701878,0.06004681012273291
1.197,-0.3353643560516485,0.07556362549241046
1.198,-0.19820599618374773,0.0902975783363166
1.199,-0.043560308494022454,0.10428258505138929
1.2,0.1276508837121581,0.11755705045849403
1.201,0.250087870263512,0.13016353325476088
1.202,0.3692224233119811,0.14214838774774627
1.203,0.4700910839261768,0.15356138402225522
1.204,0.5263836307834779,0.1644553088128851
1.205,0.6154875213141722,0.17488554946515492
1.206,0.5540984781136382,0.18490966346363075
1.207,0.5186235561898979,0.19458693608747782
1.208,0.45272521743840294,0.20397792882055163
1.209,0.2987649762884916,0.21314402119542913
1.21,0.23733703632704545,0.2221469487870989
1.211,0.12159961516883368,0.2310483400933528
1.212,-0.04657118927834568,0.23990925504427518
1.213,-0.13274901190021396,0.24878972787291842
1.214,-0.1487299244738541,0.2577483170534033
1.215,-0.21171813891809144,0.26684166497129574
1.216,-0.18316071886219634,0.27612406993451666
1.217,-0.030550635279888223,0.2856470730613787
1.218,0.06632320851325141,0.2954590624963467
1.219,0.19060924992915496,0.30560489730412255
1.22,0.3531513381345791,0.3161255532788189
1.221,0.3870242912329944,0.327057792778947
1.222,0.6570906459635463,0.33843386056022096
1.223,0.7300213395607476,0.3502812074286684
1.224,0.8310289310691046,0.3626222433760562
1.225,0.8409605928548631,0.37547412169020855
1.226,0.8187809806742224,0.3888485553541936
1.227,0.7557969458370329,0.4027516668627936
1.228,0.6963730109990561,0.41718387239199733
1.229,0.5587275321723126,0.43213980105979016
1.23,0.4823232938169149,0.44760824981430203
1.231,0.2610562610294932,0.4635721742803186
1.232,0.19384231768458407,0.48000871568797293
1.233,0.2146245462700046,0.49688926379968035
1.234,0.0611609046680533,0.5141795555437665
1.235,0.07229245993495324,0.5318398088574924
1.236,0.0865462213720906,0.54982489103891
1.237,0.2174607001547322,0.5680845207080235
1.238,0.2926095431459722,0.5865635022832746
1.239,0.4587199068307552,0.6052019916917465
1.24,0.657890453291799,0.6239357918503838
1.241,0.753803786999555,0.6426966762834149
1.242,0.9574605473797764,0.6614127390775537
1.243,1.076955589315001,0.6800087692238478
1.244,1.16858032337435,0.6984066472527621
1.245,1.172147401735896,0.7165257619391743
1.246,1.2919092401480636,0.7342834447361742
1.247,1.157834414822984,0.7515954194925887
1.248,1.045874733426357,0.7683762649184654
1.249,0.8885605580924448,0.7845398871870004
1.25,0.7961176349650247,0.7999999999999979
1.251,0.7326660410054663,0.8146706093981688
1.252,0.6323445216602084,0.8284665005667676
1.253,0.5363792404212268,0.8413037238723384
1.254,0.4565323373033515,0.8531000773669891
1.255,0.36354917476122256,0.8637755830130455
1.256,0.4647639942933463,0.8732529539131388
1.257,0.4677443072872982,0.881458049878148
1.258,0.5643181074614234,0.8883203187282556
1.259,0.7642819207140413,0.8937732207996946
1.26,0.9186826121126528,0.8977546342218601
1.261,1.0753999700429713,0.9002072386350154
1.262,1.1854676882849757,0.9010788751379261
1.263,1.2856439672847761,0.9003228803863482
1.264,1.2864877218398458,0.8978983929067198
1.265,1.3395715624565123,0.8937706298438989
1.266,1.2556018934338555,0.8879111325264143
1.267,1.1642208616993555,0.8802979794066303
1.268,1.1650450370405794,0.8709159651152507
1.269,0.9686894162760907,0.8597567445589815
1.27,0.8817188812713381,0.8468189411856137
1.271,0.7373844743877992,0.8321082187413165
1.272,0.5263612595327154,0.815637316049266
1.273,0.45698084085944124,0.7974260445459445
1.274,0.32307954704270103,0.7775012485200661
1.275,0.23206157322319804,0.755896728208271
1.276,0.3096100699547274,0.7326531261098435
1.277,0.32492517443181285,0.7078177770891789
1.278,0.3993375990825859,0.6814445230376808
1.279,0.5935495703109139,0.6535934930658206
1.28,0.5632965710798228,0.6243308503891367
1.281,0.7481010001428656,0.5937285072592925
1.282,0.786574883515876,0.5618638094700472
1.283,0.9292072959786427,0.5288191921392223
1.284,0.934594490408048,0.4946818086282276
1.285,0.9247169085792063,0.4595431346119818
1.286,0.8136783970794389,0.42349854945071336
1.287,0.7200810280799395,0.3866468971427339
1.288,0.6506834130766593,0.34909002925121047
1.289,0.5208218886369522,0.3109323322991174
1.29,0.2914925549017724,0.27228024221281855
1.291,0.05828727216777522,0.23324174846734222
1.292,-0.05701993198991405,0.19392589064321814
1.293,-0.11251651554822466,0.15444225014699545
1.294,-0.30897808003054217,0.11490043987352572
1.295,-0.3161167710250358,0.0754095945992202
1.296,-0.4215107420763666,0.03607786488999924
1.297,-0.3687291722468078,-0.0029880827126260445
1.298,-0.2814043117874426,-0.04168355650084688
1.299,-0.20307083386797123,-0.07990631872974886
1.3,-0.14821259766293318,-0.11755705045849558
1.301,-0.04786285039288195,-0.15453979957638736
1.302,0.11327233007249815,-0.19076240958321916
1.303,0.185582753172696,-0.22613692680203146
1.304,0.22788119083207925,-0.2605799838256204
1.305,0.2281440621975318,-0.2940131571325829
1.306,0.10699691283015475,-0.326363296955568
1.307,-0.005953149941950644,-0.35756282764141606
1.308,-0.06900701582771782,-0.3875500169104572
1.309,-0.2486887938552291,-0.4162692125980342
1.31,-0.48296925599240104,-0.4436710456456934
1.311,-0.6501156723897143,-0.46971259830023315
1.312,-0.7391836921532355,-0.49435753667586013
1.313,-0.888724840964017,-0.5175762070359382
1.314,-0.9683783258785112,-0.539345695356062
1.315,-0.9667485153489658,-0.5596498499373735
1.316,-0.9760932135814371,-0.5784792670480261
1.317,-0.9066939573108611,-0.5958312397788663
1.318,-0.9534744782939217,-0.6117096705073826
1.319,-0.7550466783485675,-0.6261249475686937
1.32,-0.6113062460384928,-0.6390937869343802
1.321,-0.5726448266953441,-0.6506390398965569
1.322,-0.4224819300669477,-0.6607894679461727
1.323,-0.33914124524313155,-0.6695794862186908
1.324,-0.2482055178816224,-0.6770488770568389
1.325,-0.16812831665997097,-0.6832424754077335
1.326,-0.17933081940997858,-0.6882098279293886
1.327,-0.3605186824828597,-0.6920048278286632
1.328,-0.4091196740367212,-0.6946853275880727
1.329,-0.5349031703075767,-0.6963127318619958
1.33,-0.6814465420723594,-0.6969515729329295
1.331,-0.8197675332938501,-0.6966690712147038
1.332,-0.9478883468054228,-0.6955346833718561
1.333,-0.9901744833282933,-0.693619640691822
1.334,-1.0748732521572395,-0.6909964803991354
1.335,-1.1801447285417643,-0.6877385726378337
1.336,-1.080066234967529,-0.6839196458699356
1.337,-1.007976025931985,-0.6796133134437203
1.338,-0.9267972761212377,-0.6748926040756968
1.339,-0.7636301716133459,-0.669829498964724
1.34,-0.6569715168438025,-0.664494478215779
1.341,-0.5118797228829165,-0.6589560791947018
1.342,-0.38392748404528604,-0.6532804693639838
1.343,-0.36420315202740994,-0.6475310360641485
1.344,-0.21700849902877956,-0.6417679956053693
1.345,-0.21277804689913488,-0.636048023920952
1.346,-0.24990639770303044,-0.6304239109081451
1.347,-0.20352586158542818,-0.6249442404437346
1.348,-0.3349814336393907,-0.6196530979123647
1.349,-0.4767254026947403,-0.6145898069256941
1.35,-0.6323808307850763,-0.6097886967409691
1.351,-0.7324897657932317,-0.6052789017096506
1.352,-0.8259301136999756,-0.6010841939010434
1.353,-0.9943591310644302,-0.5972228498538301
1.354,-1.0218761194347066,-0.5937075522108188
1.355,-1.0058226668364092,-0.5905453267904561
1.356,-1.0931529929398045,-0.587737515443621
1.357,-0.9516402228023036,-0.585279784837359
1.358,-0.8648371894529309,-0.5831621710994297
1.359,-0.7257800018291493,-0.581369160050232
1.36,-0.59994494479779,-0.5798798025429193
1.361,-0.4341052325524568,-0.5786678642294747
1.362,-0.236253556522901,-0.5777020088714385
1.363,-0.22584526560828483,-0.5769460141198623
1.364,-0.1367151458045943,-0.5763590185011803
1.365,-0.04610594142859087,-0.5758957981649554
1.366,-0.16953226257904055,-0.5755070717769504
1.367,-0.13849517035191455,-0.5751398317778046
1.368,-0.31002141627777113,-0.5747377000744589
1.369,-0.3639078095861459,-0.5742413060894636
1.37,-0.5435806399651971,-0.573588684963024
1.371,-0.6994890065505671,-0.5727156935851426
1.372,-0.8386850328378417,-0.5715564420307534
1.373,-0.9590630429441166,-0.5700437378802165
1.374,-0.9930533111657981,-0.568109540831544
1.375,-0.9797909665884363,-0.5656854249492373
1.376,-0.9912029354212245,-0.5627030458485363
1.377,-0.9358171697542661,-0.5590946100830727
1.378,-0.8293280088875694,-0.5547933439888304
1.379,-0.64909254216319,-0.549733959237787
1.38,-0.4948466541669259,-0.5438531123709157
1.381,-0.42471822869391146,-0.5370898556118935
1.382,-0.2916262270766493,-0.52938607631035
1.383,-0.14145491817023365,-0.5206869224256471
1.384,-0.021864496616405375,-0.5109412115395143
1.385,-0.00426220864487524,-0.5001018209773777
1.386,-0.11022471287806718,-0.48812605672369364
1.387,-0.12148139026610169,-0.47497599893514914
1.388,-0.23333960064285778,-0.46061882198690934
1.389,-0.31666994053801634,-0.44502708713013583
1.39,-0.36400260615173985,-0.4281790059931633
1.391,-0.6060203467427643,-0.41005867332270696
1.392,-0.7199142427981682,-0.39065626753536425
1.393,-0.7671680314369419,-0.36996821783087175
1.394,-0.7644803450376906,-0.3479973368079131
1.395,-0.7499227248922107,-0.324752917717841
1.396,-0.7107282906305762,-0.30025079569221313
1.397,-0.5915436038229297,-0.27451337248344554
1.398,-0.582596391766001,-0.24756960446502854
1.399,-0.310979139779817,-0.21945495384544006
1.4,-0.2026951160608981,-0.19021130325903235
1.401,0.008430585756536876,-0.15988683410438975
1.402,0.0830304772542772,-0.12853586920680776
1.403,0.2680372347651634,-0.09621868058392262
1.404,0.37442499986437994,-0.06300126329199633
1.405,0.46727496497696297,-0.028955076522973716
1.406,0.37040849411950816,0.005843246690992815
1.407,0.4065999690405081,0.04131221963038431
1.408,0.2984598020788917,0.0773658501929582
1.409,0.2731915047215735,0.11391401548452777
1.41,0.18195152213787205,0.15086286067960805
1.411,0.10054438222917395,0.18811521999757774
1.412,-0.06033348419110882,0.2255710575128354
1.413,-0.06384066263682761,0.2631279254043562
1.414,-0.07285793168455841,0.3006814371491737
1.415,-0.17760412571544204,0.3381257530787766
1.416,-0.028127559883468007,0.3753540756454135
1.417,0.08654195437145162,0.4122591516889628
1.418,0.17388135996631807,0.4487337789534387
1.419,0.2971827235070347,0.48467131407675834
1.42,0.5576844095113318,0.5199661792669436
1.421,0.6455916592502327,0.5545143648838202
1.422,0.8455832313175587,0.5882139251663896
1.423,0.9834181495398183,0.620965464383219
1.424,1.109269565136179,0.6526726107352061
1.425,1.1081772130272318,0.683242475407733
1.426,1.1131781790307214,0.7125860942510146
1.427,1.1086331162833791,0.7406188496641364
1.428,1.0720198530042648,0.7672608703678477
1.429,1.0229930543695787,0.7924374068747289
1.43,0.7557799326092112,0.816079180600359
1.431,0.7116787379493592,0.8381227047066385
1.432,0.5505458103448213,0.8585105749257944
1.433,0.5538865310412683,0.8771917287817282
1.434,0.42860445757655524,0.8941216718017437
1.435,0.43227674076913825,0.9092626694964312
1.436,0.4710376373814346,0.922583904076817
1.437,0.5669559900577897,0.9340615950753031
1.438,0.6921036235814556,0.9436790832387176
1.439,0.8317172855429932,0.9514268772673813
1.44,0.9570719613345412,0.9573026631818604
1.441,1.0471732828793237,0.9613112763082091
1.442,1.2570794456255026,0.9634646360814769
1.443,1.3257209449973872,0.9637816440751815
1.444,1.4367328698033481,0.9622880458699423
1.445,1.3807067063973157,0.9590162575765133
1.446,1.317889601264542,0.9540051580257578
1.447,1.3099964551910857,0.9472998478296846
1.448,1.255292847765372,0.9389513767023873
1.449,1.074511773539824,0.929016440606473
1.45,0.9095702584915951,0.9175570504584966
1.451,0.7307686461098143,0.9046401742848448
1.452,0.6961446500025348,0.8903373548669161
1.453,0.46948255378577397,0.8747243050499042
1.454,0.4008892803750788,0.8578804830130246
1.455,0.4126900177524404,0.8398886499090795
1.456,0.3186181524497198,0.820834412378009
1.457,0.48773173166776856,0.8008057525212419
1.458,0.5403569090286501,0.779892547991574
1.459,0.6550976803093308,0.7581860849055999
1.46,0.7581032468012578,0.7357785663232637
1.461,0.8453753258309703,0.7127626190604965
1.462,0.9112082167325323,0.6892308016071389
1.463,1.0237297457320196,0.665275115912282
1.464,1.0299525056368712,0.640986525774162
1.465,1.085900696933405,0.6164544845303497
1.466,1.0520131002429816,0.5917664746882384
1.467,0.990137554780876,0.5670075620642331
1.468,0.8216340360684998,0.5422599669147632
1.469,0.6936433161745928,0.5176026544420673
1.47,0.4812251574555938,0.4931109469448026
1.471,0.31066742676804,0.46885615975711603
1.472,0.19934877508296694,0.44490526298190125
1.473,0.041804008496703786,0.42132057087411345
1.474,-0.019048540209473965,0.39815946057024076
1.475,-0.11697356588321207,0.3754741216902048
1.476,-0.10992920147185567,0.35331133816001703
1.477,-0.006928972010638464,0.3317123034173474
1.478,0.08167670945495897,0.31071246997032037
1.479,0.11185753985422571,0.2903414340816156
1.48,0.29744742856858025,0.2706228561483252
1.481,0.3693226376897071,0.2515744171423744
1.482,0.49837138184917706,0.23320781126956225
1.483,0.6362641988971764,0.2155287747968201
1.484,0.6588120724837891,0.1985371507900516
1.485,0.6640618688193227,0.182226989298435
1.486,0.6709137289892524,0.16658668231815157
1.487,0.48750160649538865,0.15159913266866026
1.488,0.3623103202523278,0.13724195572042036
1.489,0.23366046938415952,0.12348771272460018
1.49,0.10012413217796222,0.11030417431422021
1.491,-0.1355850594671712,0.0976546125732436
1.492,-0.1873023730929576,0.08549811990653405
1.493,-0.3120505239544609,0.07378995279007819
1.494,-0.3341431432985132,0.06248189833839289
1.495,-0.38438056334434906,0.05152266149524935
1.496,-0.41114502690754906,0.04085827053604017
1.497,-0.31002671518927316,0.030432498464933906
1.498,-0.21538554333936372,0.020187297799298648
1.499,-0.15973623290344796,0.010063246156916051
1.5,-0.019720970215304775,3.4300014066311307e-15
1.501,0.03997987382787596,-0.010063246156914873
1.502,0.2006896667575464,-0.02018729779929745
1.503,0.30392636658684896,-0.0304324984649327
1.504,0.3900838088610185,-0.04085827053603891
1.505,0.3606620313303593,-0.051522661495248104
1.506,0.34495545451246135,-0.06248189833839159
1.507,0.2412544674153603,-0.07378995279007684
1.508,0.18584979956633527,-0.08549811990653264
1.509,0.05843161867889071,-0.09765461257324212
1.51,-0.09420956037743508,-0.11030417431421871
1.511,-0.2620509149170937,-0.1234877127245986
1.512,-0.46338823911208593,-0.1372419557204188
1.513,-0.5404549266930946,-0.1515991326686586
1.514,-0.6108543815437121,-0.16658668231814977
1.515,-0.6483588018152582,-0.18222698929843315
1.516,-0.6235133344032749,-0.1985371507900496
1.517,-0.5225647673707061,-0.21552877479681803
1.518,-0.46522732629377633,-0.2332078112695601
1.519,-0.4301327758050611,-0.25157441714237216
1.52,-0.24348674113645313,-0.27062285614832293
1.521,-0.12567169190625863,-0.2903414340816133
1.522,-0.07845180535677317,-0.310712469970318
1.523,0.06629998095679168,-0.3317123034173449
1.524,0.06824902873499636,-0.35331133816001453
1.525,0.018127738709219993,-0.3754741216902022
1.526,0.048024080748067834,-0.3981594605702381
1.527,-0.048584450460798054,-0.4213205708741108
1.528,-0.18950900461772732,-0.4449052629818985
1.529,-0.33129663568769946,-0.46885615975711326
1.53,-0.5218743661003378,-0.49311094694479973
1.531,-0.6322550817589008,-0.5176026544420645
1.532,-0.8085013558267417,-0.5422599669147604
1.533,-0.9244072557750173,-0.5670075620642301
1.534,-1.0054562300439007,-0.5917664746882356
1.535,-1.1126379091073997,-0.6164544845303468
1.536,-1.1047332789822553,-0.6409865257741592
1.537,-1.117730541765662,-0.6652751159122792
1.538,-0.9311444747991278,-0.689230801607136
1.539,-0.9003086674790904,-0.7127626190604938
1.54,-0.7304757779274402,-0.735778566323261
1.541,-0.6042889084392992,-0.7581860849055972
1.542,-0.4912950709042504,-0.7798925479915714
1.543,-0.48490878160595324,-0.8008057525212393
1.544,-0.395465444770816,-0.8208344123780068
1.545,-0.3230774330775673,-0.8398886499090773
1.546,-0.36133246348083453,-0.8578804830130226
1.547,-0.47117373382008676,-0.8747243050499023
1.548,-0.6123342657825488,-0.8903373548669145
1.549,-0.8057867823699276,-0.9046401742848431
1.55,-0.8888121854428684,-0.9175570504584951
1.551,-1.0743949372250565,-0.9290164406064716
1.552,-1.1810336092230889,-0.9389513767023862
1.553,-1.336671233492494,-0.9472998478296837
1.554,-1.3888979148721792,-0.9540051580257572
1.555,-1.402450363173456,-0.9590162575765129
1.556,-1.3804123545430047,-0.9622880458699421
1.557,-1.3080903829654968,-0.9637816440751814
1.558,-1.251135798994089,-0.963464636081477
1.559,-1.154100301861353,-0.9613112763082095
1.56,-0.8923112615858587,-0.9573026631818611
1.561,-0.7127990630377167,-0.9514268772673821
1.562,-0.6612788912590111,-0.9436790832387186
1.563,-0.622963631395786,-0.9340615950753043
1.564,-0.5255362764177102,-0.9225839040768185
1.565,-0.4388979667343941,-0.9092626694964329
1.566,-0.4125016150016758,-0.8941216718017456
1.567,-0.5616497066946763,-0.8771917287817302
1.568,-0.5989805242281537,-0.8585105749257969
1.569,-0.6912277746601426,-0.8381227047066412
1.57,-0.7814960425489326,-0.8160791806003618
1.571,-0.9452390981194734,-0.7924374068747317
1.572,-1.0943168215523569,-0.7672608703678507
1.573,-1.0798285947547435,-0.7406188496641397
1.574,-1.0955696879769905,-0.712586094251018
1.575,-1.136546133877543,-0.6832424754077365
1.576,-1.0644384394157644,-0.6526726107352098
1.577,-1.0040027610290367,-0.6209654643832229
1.578,-0.8865482004870323,-0.5882139251663934
1.579,-0.6525149851306556,-0.5545143648838242
1.58,-0.5044663453543683,-0.5199661792669477
1.581,-0.3259989226319653,-0.48467131407676245
1.582,-0.12414580950203315,-0.4487337789534429
1.583,-0.09039519759299297,-0.41225915168896704
1.584,0.030540305961025645,-0.37535407564541784
1.585,0.11819158087460688,-0.33812575307878096
1.586,0.10472146567318559,-0.3006814371491781
1.587,0.1322551834752713,-0.2631279254043606
1.588,0.031436337182607875,-0.22557105751283985
1.589,-0.08875888482874487,-0.18811521999758207
1.59,-0.14823199367212755,-0.1508628606796124
1.591,-0.24615811212097777,-0.11391401548453206
1.592,-0.30448193120873057,-0.07736585019296247
1.593,-0.38964423097322065,-0.041312219630388475
1.594,-0.4153728233694303,-0.005843246690996923
1.595,-0.4082332561167413,0.02895507652296969
1.596,-0.3725030698924997,0.06300126329199239
1.597,-0.29648773148925345,0.09621868058391879
1.598,-0.12441396025843189,0.12853586920680404
1.599,0.007504196000311122,0.15988683410438614
1.6,0.25780420807668625,0.19021130325902888
1.601,0.41219989310510236,0.2194549538454367
1.602,0.5373865332907071,0.2475696044650253
1.603,0.6537096975238882,0.2745133724834425
1.604,0.7247078659857885,0.3002507956922102
1.605,0.7243079684639528,0.3247529177178382
1.606,0.7673258802078483,0.3479973368079105
1.607,0.738081866635804,0.36996821783086925
1.608,0.6643378900447425,0.39065626753536187
1.609,0.5678977754720719,0.4100586733227048
1.61,0.4650322139082568,0.4281790059931613
1.611,0.27828327679368686,0.44502708713013395
1.612,0.16879243416691295,0.4606188219869076
1.613,0.16895261865615038,0.4749759989351475
1.614,0.09098988795859426,0.48812605672369214
1.615,0.03447098329204346,0.5001018209773763
1.616,0.07867733244860577,0.5109412115395131
1.617,0.15252071708992276,0.5206869224256461
1.618,0.26614567767000624,0.5293860763103491
1.619,0.4169395318327228,0.5370898556118926
1.62,0.6452528222149153,0.5438531123709149
1.621,0.6963818691530202,0.5497339592377865
1.622,0.84580063353747,0.5547933439888298
1.623,0.8556931893041871,0.5590946100830723
1.624,0.9712824784702049,0.5627030458485359
1.625,1.0648380250579013,0.5656854249492371
1.626,1.0121775888186357,0.5681095408315436
1.627,0.7585368019543529,0.5700437378802161
1.628,0.8630207336550239,0.5715564420307533
1.629,0.7884999168390121,0.5727156935851425
1.63,0.4937523815182556,0.573588684963024
1.631,0.4959591656465365,0.5742413060894634
1.632,0.19935611131783673,0.5747377000744588
1.633,0.2486021421112083,0.5751398317778046
1.634,0.14718569440363996,0.5755070717769504
1.635,0.03189694955517061,0.5758957981649553
1.636,0.1662290992579509,0.5763590185011803
1.637,0.25892195661721157,0.5769460141198622
1.638,0.3277541254926747,0.5777020088714385
1.639,0.4630033222431598,0.5786678642294745
1.64,0.5634127580493284,0.5798798025429192
1.641,0.6459712173101338,0.5813691600502319
1.642,0.8753400955245344,0.5831621710994295
1.643,1.0193275890839406,0.5852797848373589
1.644,1.0608961819455383,0.5877375154436206
1.645,0.961030293606402,0.5905453267904558
1.646,0.9610872082552034,0.5937075522108184
1.647,0.9274417876506721,0.5972228498538298
1.648,0.8018685393814678,0.601084193901043
1.649,0.7461041459605956,0.6052789017096502
1.65,0.6255253289482225,0.6097886967409686
1.651,0.4183220281272605,0.6145898069256934
1.652,0.38623487275176666,0.619653097912364
1.653,0.2849307507358074,0.624944240443734
1.654,0.1805221135815785,0.6304239109081444
1.655,0.17914714448159202,0.6360480239209514
1.656,0.13580051624642353,0.6417679956053687
1.657,0.2701829023439563,0.647531036064148
1.658,0.38907250479756156,0.6532804693639831
1.659,0.5266483355351202,0.6589560791947011
1.66,0.6796495546965985,0.6644944782157783
1.661,0.8186568161626799,0.6698294989647234
1.662,0.9288222197166841,0.6748926040756963
1.663,1.0551187586146167,0.6796133134437198
1.664,1.1519763579351614,0.6839196458699351
1.665,1.1339186497054474,0.6877385726378332
1.666,1.1316757083652276,0.690996480399135
1.667,1.0502304456539684,0.6936196406918218
1.668,0.9341676902443116,0.6955346833718559
1.669,0.8566419053601209,0.6966690712147036
1.67,0.6747425351661129,0.6969515729329295
1.671,0.5727009604329546,0.6963127318619959
1.672,0.4313121789168642,0.694685327588073
1.673,0.31578979329913653,0.6920048278286637
1.674,0.24710868231070776,0.688209827929389
1.675,0.2129176357111066,0.6832424754077341
1.676,0.1832413978404523,0.6770488770568397
1.677,0.3208376425564449,0.6695794862186917
1.678,0.4055479774257055,0.6607894679461737
1.679,0.5455682025257802,0.6506390398965581
1.68,0.6178355108421135,0.6390937869343818
1.681,0.8409979400564865,0.6261249475686954
1.682,0.8610235961250058,0.6117096705073843
1.683,0.924884501559799,0.5958312397788683
1.684,0.9667073025871349,0.5784792670480282
1.685,0.9402929538081893,0.5596498499373759
1.686,1.028626243384618,0.5393456953560645
1.687,0.9364765501354047,0.5175762070359409
1.688,0.7828907067228581,0.4943575366758629
1.689,0.5729266934579272,0.46971259830023615
1.69,0.5161217529080626,0.4436710456456965
1.691,0.2631427986684515,0.4162692125980375
1.692,0.1122856201297918,0.38755001691046065
1.693,0.050995543390116964,0.35756282764141967
1.694,-0.07525571199800529,0.32636329695557165
1.695,-0.06794271731722948,0.2940131571325868
1.696,-0.15744655809442895,0.26057998382562436
1.697,-0.15380195264983354,0.22613692680203556
1.698,-0.09821314928677731,0.19076240958322332
1.699,-0.05839769497996028,0.15453979957639166
1.7,0.1064132195462479,0.11755705045850225
1.701,0.26474769975156603,0.0799063187297557
1.702,0.3301402869386905,0.04168355650084885
1.703,0.3678580504437871,0.0029880827126279874
1.704,0.3521001896901625,-0.03607786488999466
1.705,0.3836653261212939,-0.0754095945992156
1.706,0.35358754066711223,-0.11490043987351829
1.707,0.22684416758053438,-0.15444225014698798
1.708,0.07724687967373073,-0.1939258906432164
1.709,-0.12606240712985722,-0.2332417484673405
1.71,-0.23759296964832244,-0.272280242212814
1.711,-0.5752661725176392,-0.3109323322991129
1.712,-0.5982795644281925,-0.34909002925120336
1.713,-0.6478916653736829,-0.3866468971427269
1.714,-0.9118089172768101,-0.4234985494507117
1.715,-0.9191979128000347,-0.4595431346119801
1.716,-0.9229736805660298,-0.4946818086282236
1.717,-0.9113801521702073,-0.5288191921392184
1.718,-0.7849122032992989,-0.5618638094700413
1.719,-0.7138881141538109,-0.5937285072592868
1.72,-0.6182388354872582,-0.6243308503891352
1.721,-0.482644943150293,-0.6535934930658188
1.722,-0.416271131143217,-0.6814445230376777
1.723,-0.21656555006749828,-0.707817777089176
1.724,-0.2986238164307467,-0.7326531261098395
1.725,-0.2980854442686794,-0.7558967282082676
1.726,-0.41794453817017674,-0.7775012485200643
1.727,-0.455106410169351,-0.7974260445459427
1.728,-0.5052388452456509,-0.8156373160492639
1.729,-0.7464688452870175,-0.8321082187413147
1.73,-0.9331212281576698,-0.8468189411856124
1.731,-0.9975217731802275,-0.8597567445589805
1.732,-1.0805895483478782,-0.870915965115249
1.733,-1.2426603777275178,-0.8802979794066285
