time_s,accelerometer_g
2.074,0.24927423465496684
2.076,0.34738617603598637
2.078,0.36468540541091665
2.08,0.25574958732853315
2.082,0.38792539833019035
2.084,0.3123564964994749
2.086,0.22810518920616057
2.088,0.16848895947869252
2.09,0.1926697799525112
2.092,0.2236752995291667
2.094,0.27067521487811685
2.096,0.1004568794517488
2.098,0.19748280574119934
2.1,0.09087086094875949
2.102,0.2022454146044036
2.104,0.21480015861451482
2.106,0.354389362366965
2.108,0.013474335086076816
2.11,0.25213988804569315
2.112,0.18480165121560077
2.114,0.22271995488116192
2.116,0.17114997190428913
2.118,0.15287243342318166
2.12,0.09269337714545633
2.122,0.2532915262753142
2.124,0.1387366165891439
2.126,0.2658306186107482
2.128,0.08535190998818298
2.13,0.09986196880128234
2.132,0.030699736679525053
2.134,0.19631046160471288
2.136,0.302212929811693
2.138,0.1613344229136176
2.14,0.11055153491294226
2.142,0.022819751156440915
2.144,0.1242770933038373
2.146,0.05698821596863518
2.148,0.11742848041462185
2.15,0.1726513808762018
2.152,0.22356720117731618
2.154,0.3472965779704339
2.156,0.11487843387110576
2.158,0.3037174523425429
2.16,0.1895603061606383
2.162,0.11126913190260594
2.164,0.13250704609451314
2.166,0.122275622815389
2.168,0.16149422250364792
2.17,0.12286539867365043
2.172,0.0018162247133430287
2.174,-0.058511477103834614
2.176,0.10627009957907374
2.178,0.058627462055494135
2.18,0.05301769743585473
2.182,0.07660335422119482
2.184,0.08228409463053804
2.186,-0.008171365495445032
2.188,-0.07144914939522748
2.19,0.1040380965024222
2.192,0.12936276392952897
2.194,-0.006173096394427299
2.196,-0.028692215556773974
2.198,-0.03325488476145616
2.2,-0.02714910514613142
2.202,-0.05376391824673718
2.204,-0.08221392807464578
2.206,-0.15127945065424572
2.208,-0.3320632030949121
2.21,-0.19448537995256546
2.212,-0.33812869675600743
2.214,-0.2942237868388282
2.216,-0.17283727800196513
2.218,-0.2727962551707937
2.22,-0.2518686544773713
2.222,-0.3790434077334927
2.224,-0.4293650566832867
2.226,-0.37416279802602065
2.228,-0.40227557834966476
2.23,-0.4527585318677973
2.232,-0.3721316289689401
2.234,-0.4627456192059287
2.236,-0.39225063431785867
2.238,-0.5304929430449286
2.24,-0.4670106234731405
2.242,-0.5258809953206468
2.244,-0.5625038670563476
2.246,-0.48473608453355066
2.248,-0.4777123344182602
2.25,-0.5216124103469704
2.252,-0.39365713951290565
2.254,-0.5353864751662561
2.256,-0.5021352978345933
2.258,-0.6153427758860145
2.26,-0.5275497736915998
2.262,-0.5109889389748071
2.264,-0.555123744430488
2.266,-0.3527573419502028
2.268,-0.42125732082688605
2.27,-0.27991756792592537
2.272,-0.39547505271972916
2.274,-0.4194958293868311
2.276,-0.41183509923831185
2.278,-0.3469790982236491
2.28,-0.15727239610464344
2.282,-0.4708189578521341
2.284,-0.46669610719647625
2.286,-0.3539516351875758
2.288,-0.2670416424390251
2.29,-0.1483120583368142
2.292,-0.1278462332306535
2.294,-0.20369677857922586
2.296,-0.11019925580335689
2.298,-0.09286238436081301
2.3,-0.10283242395677834
2.302,0.016787085489667217
2.304,-0.023132615967664
2.306,-0.11055146193607573
2.308,-0.019729709247297986
2.31,-0.03223911032659908
2.312,0.019682727204537544
2.314,0.17507794311187022
2.316,-0.14793029167113841
2.318,-0.09225559800371962
2.32,-0.07034534600521852
2.322,0.04167595877170199
2.324,0.10118808937544839
2.326,0.01193872131624868
2.328,0.024825696227247562
2.33,0.010580196114286095
2.332,0.29449272334643994
2.334,0.2909116241555388
2.336,0.14480167481590894
2.338,0.1328225743459085
2.34,0.031100967770051835
2.342,-0.04233997330540856
2.344,0.1325596347909002
2.346,0.10437260983461549
2.348,0.1836442670223253
2.35,0.026492029263991773
2.352,0.05711459849003028
2.354,0.13466086494852425
2.356,0.19181246438391872
2.358,0.22396984495952926
2.36,0.06768609226009448
2.362,0.19735748178199275
2.364,0.04274377925515983
2.366,0.18108723293072607
2.368,0.1703694152075775
2.37,0.07065563789076035
2.372,0.12163212192387947
2.374,0.13693471816134628
2.376,0.1567453045249266
2.378,0.13571513864831156
2.38,0.30361501804611185
2.382,0.25265891812077956
2.384,0.11169984530648194
2.386,0.16999380813657772
2.388,0.2889774429835317
2.39,0.3382403109725258
2.392,0.10400257712020154
2.394,0.10455149284286328
2.396,0.2631807817652413
2.398,0.06152225309521994
2.4,0.08440801259569158
2.402,0.1959724595929687
2.404,0.2721660890238935
2.406,0.19918073031267852
2.408,0.13606023599066552
2.41,0.16044644431720023
2.412,0.2110281648960198
2.414,0.22943248619789436
2.416,0.4684517832666165
2.418,0.27905098529334293
2.42,0.3269891357477648
2.422,0.2613404397808774
2.424,0.33560158476185953
2.426,0.3043578578646493
2.428,0.12112433279626175
2.43,0.2001396815247819
2.432,0.18578508588861253
2.434,0.20170153617298375
2.436,0.31944902252417773
2.438,0.5077837132496978
2.44,0.3618862159703209
2.442,0.4583327105145166
2.444,0.42164902899341056
2.446,0.4953213002683109
2.448,0.3679675943032258
2.45,0.44642457352288195
2.452,0.42593400630417383
2.454,0.3248133534992389
2.456,0.45298975757973736
2.458,0.4779281484762976
2.46,0.3664817750856394
2.462,0.2699560455149757
2.464,0.23502879739332624
2.466,0.35103604035555885
2.468,0.40008969756583623
2.47,0.3074670466271139
2.472,0.3248568576051098
2.474,0.31313211773160976
2.476,0.29920022168139876
2.478,0.39371088109642305
2.48,0.38462130708365627
2.482,0.17049576178105683
2.484,0.3209848624430376
2.486,0.09553124321321319
2.488,0.21835792460993264
2.49,0.15840069401555582
2.492,0.11059493442103435
2.494,-0.05604219264620387
2.496,0.008072150252732294
2.498,-0.1345744975060005
2.5,0.0773839388674218
2.502,0.13116725125269654
2.504,-0.08555019021376788
2.506,-0.06441589673424841
2.508,-0.20159820645822718
2.51,-0.20324054234240607
2.512,-0.07280852330435264
2.514,-0.14109242452514215
2.516,-0.0471261223255062
2.518,-0.2891776746978148
2.52,-0.20251593390985284
2.522,-0.2617673984499959
2.524,-0.18608272372863802
2.526,-0.3032617674269262
2.528,-0.3266947373031413
2.53,-0.3801090234076616
2.532,-0.4408134772503571
2.534,-0.2911490742352979
2.536,-0.2777391434989183
2.538,-0.31229314450421186
2.54,-0.28748873246262907
2.542,-0.31668554369140595
2.544,-0.43822210311838
2.546,-0.3411009514031984
2.548,-0.4175249227188799
2.55,-0.40264007189830625
2.552,-0.48801930985709924
2.554,-0.30311096948021166
2.556,-0.35967457081391063
2.558,-0.37252993977717724
2.56,-0.2699516236381538
2.562,-0.5754364916828045
2.564,-0.5762059480572492
2.566,-0.3180171459915274
2.568,-0.3257971044376589
2.57,-0.2903447196517511
2.572,-0.4393726878552778
2.574,-0.36330087324230864
2.576,-0.19019736610464152
2.578,-0.23453066764672148
2.58,-0.24247188778396275
2.582,-0.29037441240689776
2.584,-0.31748698123407765
2.586,-0.4701290876266116
2.588,-0.24740389637535087
2.59,-0.14674479257661055
2.592,-0.3141548717967626
2.594,-0.26028581822611596
2.596,-0.3311451228445969
2.598,-0.3120960856335935
2.6,-0.18593277311328052
2.602,-0.31293690956130804
2.604,-0.09524564375796468
2.606,-0.11836573614074422
2.608,-0.22233077462895368
2.61,-0.37985822370864514
2.612,-0.21398745424867344
2.614,-0.011351908437406633
2.616,-0.35447171707674296
2.618,-0.19985992941733827
2.62,-0.27547276907541096
2.622,-0.08262854631707595
2.624,-0.16171719025843817
2.626,-0.07538929713739832
2.628,-0.10169110475684005
2.63,-0.033868570638594525
2.632,-0.18745586483106597
2.634,-0.10037505019232876
2.636,-0.225565153313504
2.638,-0.03374953830764968
2.64,-0.23416591883836257
2.642,-0.23543242138718812
2.644,-0.16429552014914536
2.646,-0.24780144495148482
2.648,-0.09977095284053218
2.65,-0.07711119535347112
2.652,-0.1669976036755012
2.654,-0.31131257362843284
2.656,-0.1518147932499619
2.658,-0.050948147514254055
2.66,-0.2732763888223826
2.662,-0.24789051867587325
2.664,-0.10761813990415955
2.666,-0.12516463359998142
2.668,-0.06494106941023303
2.67,0.06931205421369187
2.672,-0.06615411653161261
2.674,-0.07989373230344053
2.676,0.09530289922073076
2.678,-0.08784117522444396
2.68,-0.088450909194214
2.682,0.013064576250721188
2.684,-0.013020196260953056
2.686,-0.09937888869240308
2.688,-0.10216730102857302
2.69,0.22587571390009967
2.692,0.10170253399834006
2.694,0.007049989281274843
2.696,0.1182186612246048
2.698,0.05149390818437337
2.7,0.09732653475306802
2.702,0.220259846366191
2.704,0.08837216980416349
2.706,0.20116728186214794
2.708,0.31872959369139175
2.71,0.24081462529371928
2.712,0.23810690469134704
2.714,0.26992954626882615
2.716,0.2737452497737758
2.718,0.26493308546821104
2.72,0.26455147372796556
2.722,0.42058771363933123
2.724,0.26607465516458906
2.726,0.49143406033352377
2.728,0.3700365014323591
2.73,0.4131489307270138
2.732,0.3179032659791144
2.734,0.5695844347683838
2.736,0.5999063271501044
2.738,0.5667103070783017
2.74,0.33483280346976224
2.742,0.513876384962487
2.744,0.515012016031257
2.746,0.39908909521102176
2.748,0.5334206481926577
2.75,0.5291627591226608
2.752,0.5074642966028975
2.754,0.4800506449154729
2.756,0.5258173133413708
2.758,0.644018590715747
2.76,0.6011187185095052
2.762,0.22203837478753935
2.764,0.3950183076750794
2.766,0.4206719030021403
2.768,0.32265818145131614
2.77,0.4666122738335827
2.772,0.5103387039217581
2.774,0.26800239349314514
2.776,0.3640972244763327
2.778,0.28404357885480014
2.78,0.31710755575786514
2.782,0.4582053589199332
2.784,0.23371785781767498
2.786,0.26763282954967466
2.788,0.07996612978100187
2.79,0.3995286374129262
2.792,0.29248838483567074
2.794,0.17825230910994527
2.796,0.17612541264063306
2.798,-0.00989370190007341
2.8,0.21215950979870196
2.802,0.10669290246685073
2.804,0.09025973526043307
2.806,0.006405179623015178
2.808,-0.049480035910641595
2.81,0.049638988879770155
2.812,0.03943730247228383
2.814,0.07474033224980185
2.816,-0.019393089556126588
2.818,-0.03486691919716868
2.82,-0.13421270892235163
2.822,0.09761507805041683
2.824,-0.17944494223101773
2.826,0.03589644678710646
2.828,-0.004232401439566144
2.83,-0.22370475617703198
2.832,0.025679324389804192
2.834,-0.03768308148536399
2.836,-0.020208369410588567
2.838,-0.1211271686802488
2.84,-0.1874382003859961
2.842,-0.20564614597407466
2.844,-0.13056279297122306
2.846,-0.010464807069359011
2.848,-0.10354100792908726
2.85,-0.2274239870384582
2.852,-0.12450455436132604
2.854,-0.11071969703477326
2.856,-0.09024774331220617
2.858,-0.05234919567987492
2.86,-0.14797664122187593
2.862,-0.24184205066973397
2.864,-0.2560583277088322
2.866,-0.2907456238535363
2.868,-0.09750085193907027
2.87,-0.1113580191715147
2.872,-0.17210029596759469
2.874,-0.4117013587840163
2.876,-0.2750397057026592
2.878,-0.047300259646460466
2.88,-0.15815826549947054
2.882,-0.0884469537550172
2.884,-0.27293697323124694
2.886,-0.0747297628511466
2.888,-0.18433647090099722
2.89,-0.11117549100779696
2.892,0.062402795822830176
2.894,-0.03746374271510167
2.896,-0.23055358795155406
2.898,-0.2660285161491385
2.9,-0.2162549041805991
2.902,-0.12168996597348519
2.904,-0.18532482358392607
2.906,-0.2588871894150392
2.908,-0.1493138056246837
2.91,-0.27054305278077956
2.912,-0.04550770867792267
2.914,-0.21269171311617407
2.916,-0.11364571733176859
2.918,-0.2814283142559502
2.92,-0.2550960868390447
2.922,-0.3684621800369474
2.924,-0.35123262270358246
2.926,-0.25711946593292334
2.928,-0.2642033988777079
2.93,-0.38324442481619003
2.932,-0.48830981556804365
2.934,-0.46105494349747383
2.936,-0.449406514368666
2.938,-0.5046567340061876
2.94,-0.4037051008142889
2.942,-0.3436670758504731
2.944,-0.4097388767685223
2.946,-0.5519087153760569
2.948,-0.38291402655707024
2.95,-0.4175324169180856
2.952,-0.2723431317574674
2.954,-0.5491572293335566
2.956,-0.41958554516519986
2.958,-0.2175819332884488
2.96,-0.32742489728491786
2.962,-0.3532527681434874
2.964,-0.40043444725753924
2.966,-0.3471700781240259
2.968,-0.2569563771661188
2.97,-0.3595434972715586
2.972,-0.24245868530121306
2.974,-0.44487563023154153
2.976,-0.29102176072181807
2.978,-0.24523453573856382
2.98,-0.25568176625957134
2.982,-0.19765012995334305
2.984,-0.2655511421080078
2.986,-0.30358760800087414
2.988,-0.20159757287081445
2.99,-0.19425803457779378
2.992,-0.0391601075118347
2.994,-0.16068520469479813
2.996,-0.0264802086528136
2.998,-0.1570806509500312
3.0,-0.045303593246477376
3.002,0.012594052858509529
3.004,0.18945010880208504
3.006,0.09510156081193726
3.008,0.04804520043574237
3.01,0.1458364990336362
3.012,0.004733005755341552
3.014,0.21440081468066108
3.016,0.375549064119142
3.018,0.20642302843950244
3.02,0.2118113727377452
3.022,0.3033840831728403
3.024,0.38893961801348453
3.026,0.17523805344950782
3.028,0.17811725307058762
3.03,0.31160789504702735
3.032,0.26197501463659834
3.034,0.4785275821941972
3.036,0.38438725102863025
3.038,0.24355535516775234
3.04,0.2619820512451223
3.042,0.1340760661615663
3.044,0.36960129397462804
3.046,0.41751546611883894
3.048,0.4060660149929524
3.05,0.49081882030985674
3.052,0.46353477665164416
3.054,0.3574444609205405
3.056,0.23789012041638932
3.058,0.4830531160264978
3.06,0.456892747850746
3.062,0.3879982905835971
3.064,0.41375398213841474
3.066,0.2590480264774459
3.068,0.5460987796561565
3.07,0.3097107247248773
3.072,0.4032254924510024
3.074,0.15890812678105432
3.076,0.2085107099149837
3.078,0.43180278765355373
3.08,0.3112609468589314
3.082,0.37720767648342496
3.084,0.27542761996729137
3.086,0.2115544657363338
3.088,0.3385828621155247
3.09,0.24247355546640176
3.092,0.12422925707633095
3.094,0.16300845045862913
3.096,0.22100223113999418
3.098,0.19412255436060896
3.1,0.06484664324020054
3.102,0.16062349980685378
3.104,0.1594906303124117
3.106,0.12954138323311853
3.108,0.013586500439581456
3.11,0.08410903407692055
3.112,0.11452541927586017
3.114,0.25154886222083916
3.116,0.2264118437124488
3.118,0.1056294513204618
3.12,0.07362500182475998
3.122,0.14816145672184244
3.124,0.10992829953067731
3.126,0.08350528626301487
3.128,0.06168358289116241
3.13,0.05389706339566935
3.132,0.023378836879363027
3.134,0.1728733287019357
3.136,0.2449801071602662
3.138,0.04055505323542974
3.14,0.1283126877065353
3.142,0.09439424458056618
3.144,0.16994120043097133
3.146,0.1833766552980683
3.148,0.0741707769575968
3.15,0.05351735327890361
3.152,0.12040003140480146
3.154,0.20486218265171224
3.156,-0.015329749006659177
3.158,0.21655156619503402
3.16,0.2652298681515138
3.162,0.11112687354582261
3.164,0.14191568963853596
3.166,0.06107677764916314
3.168,0.143113268512523
3.17,0.025858970235133102
3.172,-0.07388246717626315
3.174,0.14039980319595655
3.176,-0.024789085301377176
3.178,0.04432124166207218
3.18,-0.010210570853265918
3.182,-0.036874672163363834
3.184,0.004782498389714632
3.186,-0.08096665646840831
3.188,0.01127292537562942
3.19,0.042137733568869504
3.192,0.02869589539696714
3.194,-0.026649565545975664
3.196,0.01963615993024813
3.198,-0.21801918603015275
3.2,-0.12195183975472045
3.202,-0.012276666774180711
3.204,-0.028918507093594836
3.206,-0.3065933884695256
3.208,-0.26926462446361754
3.21,-0.14189354483195393
3.212,-0.18901725064995473
3.214,-0.2150347879104402
3.216,-0.29453725890138927
3.218,-0.37071794224294624
3.22,-0.34780299260501374
3.222,-0.3774993870372735
3.224,-0.3405914390646992
3.226,-0.34863992577118813
3.228,-0.4646838044083954
3.23,-0.41650727926448206
3.232,-0.22968649539623853
3.234,-0.5760029163517442
3.236,-0.3944923901268932
3.238,-0.5122179781796675
3.24,-0.4568437995151083
3.242,-0.5224050814692692
3.244,-0.44157041807018466
3.246,-0.3718292094388629
3.248,-0.4475845852755899
3.25,-0.4094358169268636
3.252,-0.7229082703974166
3.254,-0.40027461114834684
3.256,-0.4526186368690154
3.258,-0.3613192308175893
3.26,-0.5536032451205666
3.262,-0.5564046555467211
3.264,-0.488580466804774
3.266,-0.46465698056742777
3.268,-0.3854168117543858
3.27,-0.29623189499698627
3.272,-0.5416290486679902
3.274,-0.3445685305631712
3.276,-0.40406883062467475
3.278,-0.3635853472433358
3.28,-0.4124652150994236
3.282,-0.2450062062418854
3.284,-0.49970107572387035
3.286,-0.25862644780399086
3.288,-0.3875723398318678
3.29,-0.1992437793085406
3.292,-0.1752267160590874
3.294,-0.07939405376526425
3.296,-0.20601516478381124
3.298,-0.2308091015046863
3.3,-0.15808526613619514
3.302,0.041605101191091315
3.304,-0.002040479507765161
3.306,-0.09648321831529295
3.308,-0.09447076996446001
3.31,-0.16646232737973388
3.312,0.05065347553230567
3.314,-0.08354359927893332
3.316,0.10828319587890055
3.318,0.03144886300835034
3.32,0.21557643207064586
3.322,-0.017274033720743084
3.324,0.11334377567348233
3.326,0.2763877892119397
3.328,0.19894951003542274
3.33,0.0237505662697807
3.332,0.11581619025024692
3.334,0.14693221684896884
3.336,0.200298097622213
3.338,0.10601480269166946
3.34,0.11589165532905231
3.342,-0.01753373026952615
3.344,0.15271992585303182
3.346,0.22020242236788193
3.348,0.17223875654377258
3.35,0.025304425940692876
3.352,0.19715510418296717
3.354,0.15193270036371995
3.356,0.10443448874513078
3.358,0.16812405251312315
3.36,0.05327165877010798
3.362,0.04694981314891866
3.364,0.06373580727473803
3.366,0.2287322647445481
3.368,0.1200602380660371
3.37,0.23198373056329752
3.372,0.1038626420614431
3.374,0.1275414236643967
3.376,0.09639643391545599
3.378,0.216838698451279
3.38,0.13828779974054373
3.382,0.04625579644166357
3.384,0.021676252109367133
3.386,0.06743386365020208
3.388,0.03434916651423642
3.39,0.21421850416424387
3.392,0.16498111439735424
3.394,0.3686426657375544
3.396,0.005370111215559609
3.398,0.16247539145901252
3.4,0.0999750613785754
3.402,0.19539588281827566
3.404,0.24986151013316732
3.406,0.02134275685162887
3.408,0.20705141496615473
3.41,0.366616038237091
3.412,0.23174006617955314
3.414,0.32057788503505136
3.416,0.36791488853456034
3.418,0.2421338195963411
3.42,0.20957159631286915
3.422,0.11840772493264506
3.424,0.40175737648834264
3.426,0.35238870359596774
3.428,0.25224629147873895
3.43,0.3205081604948263
3.432,0.28394015174255144
3.434,0.3394101479198646
3.436,0.4635810329567226
3.438,0.29471666599326585
3.44,0.4492263322725643
3.442,0.243272716479349
3.444,0.33575431017292423
3.446,0.5865522897364219
3.448,0.5302277348589859
3.45,0.41231681658711056
3.452,0.29239445033812606
3.454,0.3286033523419377
3.456,0.4140885530973044
3.458,0.4356349863774778
3.46,0.40317631040596735
3.462,0.35731091896992684
3.464,0.31260905516877746
3.466,0.2287572981506347
3.468,0.33260804868982796
3.47,0.44403903738269684
3.472,0.21326328649493115
3.474,0.2523247139173934
3.476,0.18416465020650802
3.478,0.27846850583846555
3.48,0.25137218602246836
3.482,0.368790569599557
3.484,0.2268246180152142
3.486,0.03306511031549578
3.488,0.18846634054267514
3.49,0.09098961543049877
3.492,0.09740717498738778
3.494,0.11367907774436675
3.496,-0.01754248250836929
3.498,0.061604626624286625
3.5,-0.0619608049210683
3.502,-0.03969188552575287
3.504,-0.07430698255388252
3.506,-0.1338246560041845
3.508,-0.055631560253760946
3.51,-0.10265806044264114
3.512,0.0020274167073884575
3.514,0.043402172734272854
3.516,-0.2687553282345786
3.518,-0.24496554621539093
3.52,-0.3765588658392833
3.522,-0.33176894570648496
3.524,-0.30015156532862813
3.526,-0.3520615447715899
3.528,-0.406881012130892
3.53,-0.38241186334536365
3.532,-0.4712663815336011
3.534,-0.2767454402708319
3.536,-0.40317934693858815
3.538,-0.13501200248894152
3.54,-0.44655674085319574
3.542,-0.4268717164369453
3.544,-0.5118538226877265
3.546,-0.234457796227725
3.548,-0.2780768131139919
3.55,-0.3807552275285775
3.552,-0.5477835578299565
3.554,-0.4158632439931287
3.556,-0.47848490652272196
3.558,-0.23809918845095474
3.56,-0.30070553083841267
3.562,-0.39415213582014763
3.564,-0.6099877935278107
3.566,-0.46035751670183467
3.568,-0.2756136897590539
3.57,-0.21334972833475715
3.572,-0.24452741467042882
3.574,-0.4888032165535923
3.576,-0.3263539343917155
3.578,-0.21922541991176198
3.58,-0.3887152566419671
3.582,-0.2558824608283593
3.584,-0.2640137612198547
3.586,-0.32385442327834973
3.588,-0.4161880784811356
3.59,-0.24043929006106232
3.592,-0.21428976004351608
3.594,-0.2192182592053859
3.596,-0.283625666299931
3.598,-0.27030896230821166
3.6,-0.19338780584678636
3.602,-0.11078836876465609
3.604,-0.1687414198550668
3.606,-0.2114460560048743
3.608,-0.19485424452564487
3.61,-0.33507481698150055
3.612,-0.09611115399036174
3.614,-0.11002911093545982
3.616,-0.1290566924906572
3.618,-0.09519931183429563
3.62,-0.33729794920188827
3.622,-0.3049008800325751
3.624,-0.085803766461083
3.626,-0.10827496720653175
3.628,-0.1333137828350108
3.63,-0.2177368038307939
3.632,-0.11807221539784632
3.634,-0.05584749232284507
3.636,-0.06804213146718821
3.638,-0.14984890004351847
3.64,-0.3419403620018049
3.642,-0.12903319161719845
3.644,-0.06477740326380471
3.646,-0.07120602436557677
3.648,-0.18844394934424463
3.65,-0.10060494569405219
3.652,-0.12158993291836823
3.654,-0.059495468670204346
3.656,-0.21199884364182953
3.658,-0.12842682651614282
3.66,-0.06325552345363045
3.662,-0.15731643185540412
3.664,-0.26712783639478666
3.666,-0.11360296553362487
3.668,-0.051605865275164156
3.67,-0.07241049868969476
3.672,-0.08607154463770894
3.674,-0.1532212452729535
3.676,-0.0032944280994559594
3.678,-0.14279218527421494
3.68,-0.07160594912583854
3.682,-0.020280294526850564
3.684,0.022176843604010725
3.686,-0.17703151094426794
3.688,-0.12439927944542767
3.69,-0.12193012048588142
3.692,0.07817067438755985
3.694,-0.023831645583087743
3.696,0.014180228240805559
3.698,0.1131357755006194
3.7,0.06623363279586039
3.702,0.19378057843250115
3.704,0.16777571864256458
3.706,0.2267262507564856
3.708,0.20370345446069377
3.71,0.14816571662397132
3.712,0.2547117327219827
3.714,0.3939974405207254
3.716,0.3380425972617153
3.718,0.1734931350919406
3.72,0.347225441242335
3.722,0.260513948558471
3.724,0.5177324290181831
3.726,0.5044019634878315
3.728,0.4236022615172397
3.73,0.39557173534627715
3.732,0.3913397183129853
3.734,0.5175758655324348
3.736,0.47059327677938895
3.738,0.508788654669483
3.74,0.5257679348548058
3.742,0.40260217579515656
3.744,0.4333281898211402
3.746,0.43196155652367346
3.748,0.4502066192042314
3.75,0.3537283750846753
3.752,0.5213645778182859
3.754,0.6105828989261887
3.756,0.6165451154712086
3.758,0.39604292024537885
3.76,0.561024379441143
3.762,0.5651712790840404
3.764,0.3838685936030026
3.766,0.4419597796576652
3.768,0.30219462320510354
3.77,0.480416522613128
3.772,0.3253533037741372
3.774,0.3708986236933124
3.776,0.21228891560603724
3.778,0.40073811499672646
3.78,0.4528215316863759
3.782,0.27735947924911186
3.784,0.1861686769137816
3.786,0.05817398702482521
3.788,0.2083504963398714
3.79,0.20401571775881022
3.792,0.12019463614330332
3.794,0.2290937970269354
3.796,0.09408406129146636
3.798,0.016832975724135946
3.8,0.0731912580072611
3.802,0.21831604762093743
3.804,0.15482025196472193
3.806,0.03533554390036954
3.808,0.04650047778619358
3.81,-0.09880761656143737
3.812,0.021554362522115213
3.814,0.03438626737647602
3.816,-0.05627643507718477
3.818,-0.04108623720675508
3.82,-0.16313948577990317
3.822,-0.03997781264025309
3.824,-0.009861807194069441
3.826,-0.2983513295536995
3.828,-0.018440541216440592
3.83,-0.3993426569280088
3.832,-0.20194648649915997
3.834,-0.035294461380365544
3.836,-0.12328242797661451
3.838,-0.2406638222398866
3.84,-0.2575590726658422
3.842,-0.10674098010525887
3.844,-0.31552560312067224
3.846,-0.0322404209951075
3.848,-0.12245431328138437
3.85,-0.24990012362287287
3.852,-0.2371079251363449
3.854,-0.2657897040344865
3.856,-0.07332248951934159
3.858,-0.05339488342084467
3.86,-0.2638352815193352
3.862,-0.19981028678083707
3.864,-0.2556577062451128
3.866,-0.05642776650015516
3.868,-0.22446467031285594
3.87,0.023656211861411702
3.872,-0.13956485876657446
3.874,-0.268206605346819
3.876,-0.22943624284786807
3.878,-0.201097019020188
3.88,-0.2069576576556598
3.882,-0.10970813918913797
3.884,-0.25991538288857674
3.886,-0.3642554981389387
3.888,-0.20318837576447463
3.89,-0.2786072184399079
3.892,-0.1838324569731069
3.894,-0.23150718185052654
3.896,-0.27572562401065637
3.898,-0.05849385323229486
3.9,-0.18569837788546756
3.902,-0.1428521451319806
3.904,-0.3190187565512429
3.906,-0.2795847085057185
3.908,-0.24946409528608696
3.91,-0.3433685744715885
3.912,-0.15682980863946486
3.914,-0.3161668450884297
3.916,-0.2793804797389637
3.918,-0.3568979992708469
3.92,-0.318987279948445
3.922,-0.3617325016639583
3.924,-0.30460337506226065
3.926,-0.3127863496763617
3.928,-0.4020386788662401
3.93,-0.3476574354964581
3.932,-0.36632727877435023
3.934,-0.3593233898145809
3.936,-0.36967226887072113
3.938,-0.29952344252944285
3.94,-0.43133066907519657
3.942,-0.4582063726131883
3.944,-0.40029041142348704
3.946,-0.2353486001513585
3.948,-0.47488168637200245
3.95,-0.3429199457430508
3.952,-0.5914767246745521
3.954,-0.415204343641699
3.956,-0.26232471074856295
3.958,-0.31495666577463016
3.96,-0.3497731583094599
3.962,-0.44315377152904933
3.964,-0.40711742618036506
3.966,-0.39373058644887193
3.968,-0.38204326822290946
3.97,-0.3179746409981298
3.972,-0.29683287876375664
3.974,-0.3964127543631488
3.976,-0.3817937442031124
3.978,-0.3683532878088407
3.98,-0.17512031711709036
3.982,-0.15220944696993308
3.984,-0.19721509435584494
3.986,-0.1406378624336405
3.988,-0.1662789825752624
3.99,-0.07457806875879835
3.992,-0.04067691058829427
3.994,-0.07600156671607378
3.996,-0.12590411674247126
3.998,0.11456988374763002
4.0,-0.036156078388283996
4.002,0.0092921086260828
4.004,0.11815915636811296
4.006,0.08882671838620246
4.008,-0.04739941916953039
4.01,0.19575320411315206
4.012,0.1657728275136235
4.014,0.12897701423467622
4.016,0.3108506590430751
4.018,0.24588935365498865
4.02,0.10521495984835469
4.022,0.4017084400221018
4.024,0.36999498801762887
4.026,0.33421969963069253
4.028,0.4399208760636322
4.03,0.3075284144665054
4.032,0.3169184935800747
4.034,0.3207415519348402
4.036,0.45614923736400903
4.038,0.43644605141070986
4.04,0.3645975757838211
4.042,0.2908512394226051
4.044,0.3987257252905248
4.046,0.42700229343902885
4.048,0.3333450862767685
4.05,0.28676350908154685
4.052,0.41286546003509944
4.054,0.16292446958490175
4.056,0.4250984559714361
4.058,0.3954239449668077
4.06,0.5171236581204703
4.062,0.3237695082387179
4.064,0.3879943393339172
4.066,0.3204811668953032
4.068,0.3944982010402249
4.07,0.44541186744982497
4.072,0.30628320096897377
4.074,0.3736203330939982
4.076,0.2034360547280618
4.078,0.33406072332020786
4.08,0.4059441105220275
4.082,0.3628168674160326
4.084,0.40978677900860716
4.086,0.1588759728314949
4.088,0.1191428960130162
4.09,0.18185945275893803
4.092,0.3195237110052891
4.094,0.2671014925563004
4.096,0.18508742561565567
4.098,0.07264526192303708
4.1,0.2515606867253387
4.102,0.12059451914747088
4.104,0.29874430483874587
4.106,0.3873740246134506
4.108,0.15297567925343608
4.11,0.1810273735791083
4.112,0.13338547658497446
4.114,0.04500913575293897
4.116,0.1134645897908324
4.118,0.029862668679655924
4.12,-0.01077218061878249
4.122,0.2747563071183615
4.124,0.1970833095691738
4.126,0.2056268592855222
4.128,0.1121794903895219
4.13,0.09085242991791515
4.132,0.19362079544187755
4.134,0.15732159448130176
4.136,0.2290583682995489
4.138,0.15184257347169103
4.14,0.09893015955070436
4.142,-0.0005640250462747298
4.144,-0.015599419401348985
4.146,0.16348680466104135
4.148,0.1949784547115851
4.15,0.051618094250763275
