time_s,motor_current_a
1.5465,1.1665596739409665
1.547,1.1916284366228749
1.5475,1.2157633218208144
1.548,0.9305244746885989
1.5485,0.9897343161543255
1.549,1.1141568500547134
1.5495,1.0455165218950417
1.55,1.2689710188187067
1.5505,1.414138164756001
1.551,1.3915979892189418
1.5515,1.5770492470178128
1.552,1.535639444376018
1.5525,1.519798580288399
1.553,1.269499836740448
1.5535,1.3286237566699723
1.554,1.4249344871383516
1.5545,1.4600262247577416
1.555,1.3336420138975424
1.5555,1.020667350637942
1.556,1.1066301351253256
1.5565,0.9548836126430541
1.557,1.023712204430547
1.5575,0.9791049188843798
1.558,1.0078613141875041
1.5585,1.2972590446786
1.559,1.5412848592010715
1.5595,1.5816056717463052
1.56,1.6072273879600636
1.5605,1.5438087127263673
1.561,1.4882568478765625
1.5615,1.4280256643957956
1.562,1.2941172231772908
1.5625,1.293141869884353
1.563,1.4224427490552336
1.5635,1.208820842654847
1.564,1.1261277289375118
1.5645,1.0577668029231992
1.565,0.980898434201768
1.5655,0.9732437544223469
1.566,1.121384773953938
1.5665,1.1872089931684136
1.567,1.3756742102225077
1.5675,1.433992692079703
1.568,1.5847794917145406
1.5685,1.6244447011492018
1.569,1.4864234637977214
1.5695,1.22983713430644
1.57,1.4223605353081572
1.5705,1.3285909293629221
1.571,1.1826542137688216
1.5715,1.3183217370162885
1.572,1.0404667611491543
1.5725,1.2086180541271667
1.573,1.0300088450808151
1.5735,0.7810010026683263
1.574,1.0630420821543691
1.5745,1.1092228028307558
1.575,1.241397110142594
1.5755,1.3705456302317671
1.576,1.5362180457564973
1.5765,1.5377232075409073
1.577,1.372688228188804
1.5775,1.617197766471117
1.578,1.3892810729429654
1.5785,1.2797880949310394
1.579,1.1990991139684166
1.5795,1.354354378758017
1.58,1.1006143623811036
1.5805,1.1764242653377959
1.581,1.0276325891606475
1.5815,0.9749495488507491
1.582,0.9090791000728593
1.5825,1.0182262656115244
1.583,1.2038392834944251
1.5835,1.378808206138789
1.584,1.4138474549976419
1.5845,1.5669093450856746
1.585,1.678789193959495
1.5855,1.3787351249499187
1.586,1.469813753507477
1.5865,1.3024440010275968
1.587,1.2385753263428703
1.5875,1.3330219342024257
1.588,1.2154684543345273
1.5885,1.0946219735828429
1.589,1.275791245700548
1.5895,1.1607850031354923
1.59,0.8305617014028178
1.5905,0.8902440273924683
1.591,1.1805737710484618
1.5915,1.2298071078203274
1.592,1.5605991708693083
1.5925,1.5947950293128967
1.593,1.6238425196420763
1.5935,1.483556236498829
1.594,1.5762751427739898
1.5945,1.3224128401033755
1.595,1.512959423417122
1.5955,1.377694570259914
1.596,1.2181982980011439
1.5965,1.3399615447377633
1.597,1.4227552211964551
1.5975,1.1004026734032124
1.598,1.1086668424840784
1.5985,0.982376814513908
1.599,1.0712081036047316
1.5995,1.016373174750183
1.6,1.3140738306048125
1.6005,1.4655101606105225
1.601,1.7454624378104822
1.6015,1.4231529574552912
1.602,1.5464676095635153
1.6025,1.6347882729547525
1.603,1.4053115016461153
1.6035,1.351404872581595
1.604,1.2439580115896745
1.6045,1.1991474626421443
1.605,1.0627828109826445
1.6055,1.1147978496361994
1.606,1.0015384539711591
1.6065,1.053553927786636
1.607,0.9547082589192227
1.6075,1.046120078551
1.608,1.1713388698030787
1.6085,1.3638416896542358
1.609,1.4527150332112022
1.6095,1.4827635438517042
1.61,1.611238063739419
1.6105,1.6642417696478315
1.611,1.4955600434170642
1.6115,1.3485899458019481
1.612,1.3433550424924607
1.6125,1.1134593238357797
1.613,1.2674305647178024
1.6135,1.1874190591154066
1.614,1.060943631588498
1.6145,1.0042670570732408
1.615,0.9932433647465885
1.6155,1.1471804493967594
1.616,1.2404547463747848
1.6165,1.1752750793275784
1.617,1.3682991504326945
1.6175,1.4932392744002132
1.618,1.6839587302249759
1.6185,1.6091723435242111
1.619,1.545059902762798
1.6195,1.5120355792837419
1.62,1.3309836583397996
1.6205,1.4798290213115708
1.621,1.3082358516328176
1.6215,1.1814005230569413
1.622,1.1829053817014559
1.6225,1.252392310774292
1.623,1.0179145483234333
1.6235,1.1270866396516115
1.624,1.006477031270865
1.6245,1.0966363549794758
1.625,1.3859597410593834
1.6255,1.3793952818835349
1.626,1.6532234650770254
1.6265,1.6429891047265992
1.627,1.492136050059454
1.6275,1.5035378217348834
1.628,1.3790826382965902
1.6285,1.4076737923135532
1.629,1.5200663767061688
1.6295,1.2591055478612696
1.63,1.302279043027777
1.6305,1.1834617477519136
1.631,1.105942989870215
1.6315,1.0280576223940112
1.632,0.9503261428892278
1.6325,1.1299505963038572
1.633,1.189807181326454
1.6335,1.2800645858379578
1.634,1.6086353360527883
1.6345,1.6002581655708503
1.635,1.5810308176806094
1.6355,1.692442600624913
1.636,1.299812921224794
1.6365,1.5373258528131688
1.637,1.2678867841518147
1.6375,1.3396758548129917
1.638,1.2223285681960196
1.6385,1.1346826091647448
1.639,1.2849706690459124
1.6395,1.2641550579170762
1.64,1.010964955765154
1.6405,1.0800670415603832
1.641,1.1352970788867145
1.6415,1.4392518928900357
1.642,1.206669895802083
1.6425,1.5778531899363568
1.643,1.5276987388927743
1.6435,1.3561971960677095
1.644,1.4966646466742697
1.6445,1.639915887848111
1.645,1.321486852064906
1.6455,1.4187489070510477
1.646,1.4242748989484513
1.6465,1.2614849766475849
1.647,1.213443551795841
1.6475,0.9528641427367525
1.648,0.9838728875726445
1.6485,1.1176583860814904
1.649,1.0696727403168504
1.6495,1.2042967584808817
1.65,1.3274425399236511
1.6505,1.679886838473908
1.651,1.5215787282369384
1.6515,1.7617963958587748
1.652,1.5860425273200434
1.6525,1.6730668986229822
1.653,1.3041955846283353
1.6535,1.3837433916581499
1.654,1.2841889121203574
1.6545,1.3021635892169305
1.655,1.362949012803712
1.6555,1.2104785617577822
1.656,1.2169256853554649
1.6565,0.9686768425600826
1.657,0.9446762303587459
1.6575,1.0887102280190302
1.658,1.2052509571560137
1.6585,1.342165552970257
1.659,1.4013341964806685
1.6595,1.699974580682353
1.66,1.5570824754897725
1.6605,1.690343910767406
1.661,1.4737686704028319
1.6615,1.4637344557035858
1.662,1.400299304891414
1.6625,1.2244933088675276
1.663,1.306029296316002
1.6635,1.407766413598724
1.664,1.166470468787808
1.6645,1.1561656077569138
1.665,1.089697036807305
1.6655,1.0642851696614346
1.666,1.1350852697671532
1.6665,1.3075515406875362
1.667,1.4807118304300169
1.6675,1.3911034719120348
1.668,1.6111016332256578
1.6685,1.5591272806261396
1.669,1.4790885019175932
1.6695,1.5700136074113236
1.67,1.2988665180233765
1.6705,1.185068621707858
1.671,1.3686368699257703
1.6715,1.105157841892936
1.672,0.9928318694720347
1.6725,1.1993351290215877
1.673,1.0551627959794607
1.6735,1.0578183933173628
1.674,1.002739037851634
1.6745,1.0122877799255734
1.675,1.1785033179632212
1.6755,1.416212962987613
1.676,1.419926667149118
1.6765,1.6142884459877618
1.677,1.508566394826534
1.6775,1.5040635151120223
1.678,1.4239147553147349
1.6785,1.3854590371969324
1.679,1.3548018463348386
1.6795,1.2349181302828716
1.68,1.2399967240269967
1.6805,1.1768841564809347
1.681,0.8324822219446415
1.6815,1.0806342275236658
1.682,1.0220362397375666
1.6825,1.1233873805032788
1.683,1.060115812186763
1.6835,1.3086601945766396
1.684,1.3673332809919407
1.6845,1.633662069920216
1.685,1.4317515303409105
1.6855,1.4335729208521784
1.686,1.5044341995082222
1.6865,1.31426956294282
1.687,1.2298125852830837
1.6875,1.3755247566964186
1.688,1.3418218023381843
1.6885,1.2646923313254468
1.689,1.2035436603971572
1.6895,1.020055705690767
1.69,0.9768994059906071
1.6905,0.945574986841067
1.691,1.1098282011805054
1.6915,1.176463937087463
1.692,1.337327569218703
1.6925,1.562378301613781
1.693,1.6807123608145775
1.6935,1.5930678493600774
1.694,1.673200150380004
1.6945,1.3452145783561849
1.695,1.163555206618447
1.6955,1.3710033862516149
1.696,1.1867014906723448
1.6965,1.1944731249957905
1.697,0.9831181719230904
1.6975,0.992886512813432
1.698,0.8631955532732392
1.6985,0.9410733961220834
1.699,0.9813145338221728
1.6995,1.1333439529286295
1.7,1.394506526710582
1.7005,1.4844083906953955
1.701,1.3580706755460286
1.7015,1.6173412211712044
1.702,1.5387810844316019
1.7025,1.4484086710290682
1.703,1.3786004516205266
1.7035,1.3395449317693353
1.704,1.2078167599246576
1.7045,1.2230672866397156
1.705,1.311831336017157
1.7055,1.0545749464960632
1.706,0.943910309510463
1.7065,0.9811855694301771
1.707,0.8652079528053507
1.7075,0.865775823367861
1.708,1.125275300769372
1.7085,1.455872900461335
1.709,1.443251523963673
1.7095,1.5475390152840747
1.71,1.3295825543342876
1.7105,1.5404411571062235
1.711,1.4303867616852601
1.7115,1.2806212847732956
1.712,1.3104220001116986
1.7125,1.2714910216845623
1.713,1.110589823398153
1.7135,1.195021722194761
1.714,1.2076017305564326
1.7145,0.9895005545124655
1.715,0.8795471454869151
1.7155,0.9614409896769729
1.716,1.1472017366600025
1.7165,1.0751775056742503
1.717,1.4069173638834103
1.7175,1.4028871354008192
1.718,1.5546392937312188
1.7185,1.4648587284657002
1.719,1.4049936444218865
1.7195,1.5358804134902773
1.72,1.1741280790383521
1.7205,1.3156418396221916
1.721,1.4044637491198373
1.7215,1.2577241265849952
1.722,0.9942021182413989
1.7225,0.921749190647565
1.723,0.9052424668859049
1.7235,0.9671695321720121
1.724,1.0101285878293236
1.7245,0.9638338202831265
1.725,1.1498062934802382
1.7255,1.302010890303372
1.726,1.4685492237341466
1.7265,1.7212417082870675
1.727,1.400416945726274
1.7275,1.3265244583015643
1.728,1.2334855333833739
1.7285,1.3484748803279751
1.729,1.238604938537164
1.7295,1.1173176544019476
1.73,1.1227014363124532
1.7305,1.0112650604215008
1.731,1.041847159294401
1.7315,1.2210626149838846
1.732,0.9985307863103499
1.7325,0.9938475030800831
1.733,1.0582305387224755
1.7335,1.1415920042280785
1.734,1.4853188233675805
1.7345,1.5623726447549404
1.735,1.4606626073383917
1.7355,1.5825581133514661
1.736,1.3876791646599964
1.7365,1.3890307251129888
1.737,1.2864035297235776
1.7375,1.2010585478170694
1.738,1.0852712398668927
1.7385,1.1114329964621166
1.739,1.1361741980772122
1.7395,0.9254941884792446
1.74,0.9742271783308553
1.7405,0.8348067802567043
1.741,1.1035639472322685
1.7415,1.1928589727977086
1.742,1.1925450956178238
1.7425,1.411922379622738
1.743,1.5871543800907026
1.7435,1.3589093962198089
1.744,1.3180660412682976
1.7445,1.3400333247853287
1.745,1.491729727156252
1.7455,1.163156593596991
1.746,1.2441186007222467
1.7465,1.1783975304730494
1.747,1.0315255012581819
1.7475,1.0291413173774995
1.748,0.898698804451501
1.7485,0.8786335112156292
1.749,0.7844018197522296
1.7495,1.0515154471437507
1.75,1.2899093506621697
1.7505,1.3517835068475201
1.751,1.5585217660526203
1.7515,1.5436187543672195
1.752,1.4505635987060088
1.7525,1.324179462500392
1.753,1.2608961371791592
1.7535,1.100564962893429
1.754,1.1787009102264878
1.7545,1.184185473855517
1.755,1.2931454556669197
1.7555,1.1058490120639477
1.756,0.8883535368554927
1.7565,0.7712505221630075
1.757,0.8853345021206501
1.7575,1.046852612707771
1.758,1.0651821948290154
1.7585,1.29263357835168
1.759,1.3563293414554913
1.7595,1.5286196750124017
1.76,1.3100211589589066
1.7605,1.5841105123454953
1.761,1.2367825239899408
1.7615,1.3533865772746265
1.762,1.1920218995355114
1.7625,1.1696450741584936
1.763,1.119105979882757
1.7635,1.1140058069317456
1.764,1.0601839835566411
1.7645,1.0446114361251753
1.765,1.0335221812522752
1.7655,0.9387449277593083
1.766,1.1594175736894963
1.7665,1.1333652418655171
1.767,1.3830159487539497
1.7675,1.4397256126997482
1.768,1.4016351911163099
1.7685,1.4654984611337525
1.769,1.4380591565755176
1.7695,1.3063640963425525
1.77,1.2823046571094983
1.7705,1.2795959867137883
1.771,1.1549235876277542
1.7715,0.8206908099280554
1.772,1.2210274522516145
1.7725,0.94602061536291
1.773,0.8239363256281784
1.7735,0.7648168078767575
1.774,0.8797315052209197
1.7745,0.9605660778668624
1.775,1.089217014286426
1.7755,1.240783897302302
1.776,1.4654399639855278
1.7765,1.6516576030802839
1.777,1.5016521552509718
1.7775,1.4623525769364374
1.778,1.2349471767100448
1.7785,1.2212946026174005
1.779,1.2113169323953374
1.7795,1.0669389887681051
1.78,1.0423902548534505
1.7805,1.1018842739665733
1.781,1.0473339355800497
1.7815,0.8854491709813116
1.782,0.7500512963288701
1.7825,0.8997522204252625
1.783,0.9068053485443488
1.7835,1.209710851379328
1.784,1.3637998939735252
1.7845,1.393729961239023
1.785,1.4578645565077044
1.7855,1.4293954218485994
1.786,1.3377980159870821
1.7865,1.1180106212535692
1.787,1.158134951214832
1.7875,1.186505437857898
1.788,1.2654542241591606
1.7885,1.025694657398971
1.789,1.0340338444905692
1.7895,0.991186583330326
1.79,0.837739840013354
1.7905,0.9851594689094271
1.791,1.07310544959167
1.7915,1.2270277614011005
1.792,1.2861211984215406
1.7925,1.5979595894524115
1.793,1.3602070902425532
1.7935,1.6250514544003745
1.794,1.4299308417379075
1.7945,1.409073208364139
1.795,1.174558800917884
1.7955,1.243145097904239
1.796,1.2656919773404398
1.7965,0.9721744466669586
1.797,1.0027969672042445
1.7975,0.7276834169442421
1.798,0.8545610876276878
1.7985,0.7618595030440719
1.799,0.8579355920361702
1.7995,1.2756465715547074
1.8,1.3012461204045782
1.8005,1.1317073345559834
1.801,1.4348041469494366
1.8015,1.4953893862418084
1.802,1.352791996398405
1.8025,1.3350232227679264
1.803,1.2675003978063326
1.8035,1.0434965135405123
1.804,1.032982218654406
1.8045,1.1176890745514585
1.805,1.0625875822588675
1.8055,0.9133775928988976
1.806,0.8267938221589053
1.8065,0.8377802510998541
1.807,0.9263566590351754
1.8075,0.8899631646897173
1.808,1.1816388932520923
1.8085,1.1011641754135288
1.809,1.3262556957365172
1.8095,1.3541873423951478
1.81,1.4614373911870642
1.8105,1.2786275781929406
1.811,1.4740670823963344
1.8115,1.038453547621124
1.812,1.3244973972890488
1.8125,1.1241460331685207
1.813,1.1325908072127235
1.8135,1.1562454741387227
1.814,1.0347633628356223
1.8145,0.800558912176356
1.815,0.8877457709785102
1.8155,1.0275454649644793
1.816,0.8347846021352925
1.8165,1.2716053390264432
1.817,1.2497700768652085
1.8175,1.2896947288290053
1.818,1.3036290414236207
1.8185,1.3616896396214984
1.819,1.1291009140390094
1.8195,1.205192209455288
1.82,1.1521074782508538
1.8205,1.0232504457280045
1.821,1.169930925884515
1.8215,1.0313442894666367
1.822,0.928020603046544
1.8225,0.8819066961176929
1.823,0.8806985587016681
1.8235,0.8237389657635021
1.824,0.782735538250284
1.8245,0.9691334944731578
1.825,1.0978503649183091
1.8255,1.1353251845984986
1.826,1.3241677353196415
1.8265,1.4473873964616017
1.827,1.4179232550664658
1.8275,1.2684952067371553
1.828,1.2820511022107852
1.8285,1.054807222753238
1.829,1.0160359687935212
1.8295,1.0503289759317929
1.83,1.1775754707789805
1.8305,0.9759079931454383
1.831,0.8542222327506953
1.8315,0.9768787314198359
1.832,0.7849348121636212
1.8325,1.0971534461113526
1.833,0.944488111855398
1.8335,1.0460071422992963
1.834,1.2669264045200073
1.8345,1.341511370091338
1.835,1.2988581500170069
1.8355,1.5941594740149303
1.836,1.2905534133027918
1.8365,1.2314918382152165
1.837,1.0845030691255764
1.8375,1.0353122786229119
1.838,1.1580274949767457
1.8385,0.8335242601189141
1.839,0.8132192188385763
1.8395,0.8275330508931794
1.84,0.9417385350103313
1.8405,0.7824388810058643
1.841,0.9444177866795561
1.8415,1.0420213780860572
1.842,1.3205096662984868
1.8425,1.1544279774732997
1.843,1.4466366442611478
1.8435,1.3444111551383053
1.844,1.3976010030392065
1.8445,1.1454741881680648
1.845,1.1617279204492135
1.8455,1.1015329732768473
1.846,0.9761988623552929
1.8465,0.906680527810265
1.847,0.9152654702596144
1.8475,0.9093461117346364
1.848,0.7516165724702073
1.8485,0.7657372521370724
1.849,0.6467895531958081
1.8495,0.902248563907217
1.85,1.1882318827070775
1.8505,1.3029554182603498
1.851,1.3277029756841057
1.8515,1.3974076488529237
1.852,1.2616846865507345
1.8525,1.4379499349383151
1.853,1.4053782606967575
1.8535,1.1537277061610856
1.854,1.354660904364052
1.8545,0.9923094064519211
1.855,0.8878003048881875
1.8555,0.8739266158336163
1.856,0.8453333170753439
1.8565,1.0394130569055111
1.857,0.771472716952224
1.8575,0.7738935729101584
1.858,0.892169173494661
1.8585,1.247801002049502
1.859,1.3701322211103124
1.8595,1.304932610023661
1.86,1.1793340675620323
1.8605,1.2086072443515965
1.861,1.4185423673009243
1.8615,1.241898075245031
1.862,1.1254111939477613
1.8625,1.2683607164437036
1.863,1.2399270482157372
1.8635,0.9863622673636816
1.864,0.914821749168826
1.8645,0.7833583926385421
1.865,0.7676989578365749
1.8655,0.6610102991193476
1.866,0.7437433525535785
1.8665,0.8571895188974119
1.867,1.28975234437348
1.8675,1.1474231763330276
1.868,1.5589283423462201
1.8685,1.2823840764129382
1.869,1.4701977711143934
1.8695,1.1824768821283744
1.87,0.9944799072660893
1.8705,1.232201881656554
1.871,1.208900010552734
1.8715,0.9366187633266768
1.872,0.9328747059877467
1.8725,0.7987383102096711
1.873,0.8084518870480419
1.8735,0.802956409919819
1.874,0.793892254027565
1.8745,0.7513183225126603
1.875,1.0219120684909666
1.8755,1.297149151698053
1.876,1.3100984351923552
1.8765,1.3351250774967
1.877,1.246493583575172
1.8775,1.2097953847267722
1.878,1.3350254045770347
1.8785,1.019030506643712
1.879,1.1636719922937027
1.8795,1.0612651582142296
1.88,1.033856067131276
1.8805,0.8683550539569993
1.881,0.8290413468965511
1.8815,0.8048062937217972
1.882,0.7449291248691045
1.8825,0.8906449402745364
1.883,1.025637013855114
1.8835,1.349183066878557
1.884,1.2965702982393346
1.8845,1.1608411126519522
1.885,1.4820350931833246
1.8855,1.3001360435300158
1.886,1.4469028689045755
1.8865,1.3196379492261485
1.887,1.0681024219571762
1.8875,1.1536676775157209
1.888,0.9849348022234096
1.8885,0.9906970930156915
1.889,0.9848850575974953
1.8895,0.9538065725833135
1.89,0.8868591635440105
1.8905,0.8185568103458117
1.891,1.142775131156378
1.8915,0.9948397514638506
1.892,1.0227205277211537
1.8925,1.1644508934231124
1.893,1.5139256938506263
1.8935,1.3505846635944334
1.894,1.3154317903230748
1.8945,1.1680282376069901
1.895,1.1093615645041854
1.8955,1.0288824132366703
1.896,1.1198311672551566
1.8965,1.0217229823662513
1.897,1.014011886554386
1.8975,0.927967287360187
1.898,0.7828561711624461
1.8985,0.6514736687440954
1.899,0.6798573802740235
1.8995,1.2415127315419032
1.9,1.2336905624868586
1.9005,1.3669216259357326
1.901,1.269866437458339
1.9015,1.3753912268933093
1.902,1.2648381972468008
1.9025,1.1466274070993476
1.903,1.142519915679654
1.9035,1.2731246944184935
1.904,1.1833931810155256
1.9045,0.9675144884797671
1.905,0.9860834249081857
1.9055,1.0249230816153427
1.906,0.8157717471937875
1.9065,0.8222161188019511
1.907,0.8462887774498148
1.9075,0.9059316657256138
1.908,1.0148728363351078
1.9085,1.0763357914975669
1.909,1.2236744773315371
1.9095,1.24894817465529
1.91,1.220074043611143
1.9105,1.3197490741288516
1.911,1.338263034965339
1.9115,1.0456694743784753
1.912,1.157303723211341
1.9125,1.171542338435947
1.913,0.8724828795636304
1.9135,0.975419494418876
1.914,1.0941803691795866
1.9145,0.9101961211313631
1.915,0.6230105342317692
1.9155,0.8898311609122038
1.916,0.8328196174517659
1.9165,1.1138537095059111
1.917,1.1280337789969153
1.9175,1.3144385466959418
1.918,1.326810669974327
1.9185,1.372824257368144
1.919,1.2572744932624318
1.9195,1.2146206406942799
1.92,1.0519819398801962
1.9205,1.171784787530959
1.921,1.1055870386440827
1.9215,0.8853651860738093
1.922,1.0855748274845924
1.9225,0.892380226235298
1.923,0.8578189871206656
1.9235,0.8902140915507134
1.924,0.883884599399734
1.9245,1.0722021094758571
1.925,1.0735884084627136
1.9255,1.3536008989923993
1.926,1.3670833383636858
1.9265,1.4428758322573763
1.927,1.4046174102489883
1.9275,1.419995739953253
1.928,1.2918319561547178
1.9285,1.114710739207535
1.929,1.053895936855655
1.9295,1.0784520401832602
1.93,0.960666475023562
1.9305,0.8641058019111632
1.931,0.6795798033263932
1.9315,0.6790485175371141
1.932,1.0245623249091733
1.9325,0.8213058123724819
1.933,1.200120326889576
1.9335,1.202534946840164
1.934,1.2945072764209908
1.9345,1.233160137640236
1.935,1.3977776036579388
1.9355,1.541740024649299
1.936,1.433892295284504
1.9365,1.2328061257149836
1.937,1.0370162520697084
1.9375,1.0194306519935932
1.938,0.9931554498858792
1.9385,1.152741004589047
1.939,1.1153679436066093
1.9395,0.8974156035104498
1.94,0.8027593549828949
1.9405,1.0020653540411288
1.941,0.8331180570270744
1.9415,1.073471564955431
1.942,1.2670879424285688
1.9425,1.2573933507833202
1.943,1.3410864338383452
1.9435,1.325427973186634
1.944,1.4801478200917786
1.9445,1.453062228108321
1.945,1.2058501678458122
1.9455,1.1209019017971262
1.946,1.0532548140732796
1.9465,1.0725479158602387
1.947,0.9567893436631874
1.9475,0.9260068238492984
1.948,0.9088383096501162
1.9485,0.7992693425547241
1.949,0.8583136859651739
1.9495,0.9635168320261086
1.95,1.0977094325808685
1.9505,1.2327272685351611
1.951,1.4578898587176667
1.9515,1.2420823736907904
1.952,1.5488890630918006
1.9525,1.3368442614827944
1.953,1.3082220273534757
1.9535,1.259202473089424
1.954,1.0750648964436418
1.9545,1.0199974350027372
1.955,0.9616120854655904
1.9555,0.9729360614663314
1.956,0.9907776918038772
1.9565,0.8042239695038134
1.957,0.9155923081547113
1.9575,0.6790921117833818
1.958,1.0002957724943344
1.9585,1.3081600713190051
1.959,1.311760296357132
1.9595,1.3298269722653027
1.96,1.3612922536723313
1.9605,1.079529258355595
1.961,1.2069011195849504
1.9615,1.341200741050356
1.962,1.1238576160382818
1.9625,1.099066822788703
1.963,0.8757455587296792
1.9635,0.8924907435319716
1.964,1.101985488446062
1.9645,0.9704748449273155
1.965,0.7343758400608246
1.9655,0.8153214142526127
1.966,0.9593733018081345
1.9665,0.980121126654479
1.967,1.051949926403148
1.9675,1.3594524068548963
1.968,1.4937645606919607
1.9685,1.4879378740157085
1.969,1.4580725900162308
1.9695,1.1384655364641478
1.97,1.232477648301293
1.9705,1.153314677671936
1.971,1.1370711445180441
1.9715,1.083866373434919
1.972,0.9785536329081561
1.9725,0.6668321301296569
1.973,1.0167123640748448
1.9735,0.9059259037653136
1.974,0.76208028485812
1.9745,1.062721440437993
1.975,1.1181892125050326
1.9755,1.2685353609098633
1.976,1.3384945878565009
1.9765,1.5066188784999583
1.977,1.3453512694660394
1.9775,1.2475817786270957
1.978,1.3944687518102514
1.9785,1.2029793086620615
1.979,1.1653923660918055
1.9795,1.2150460162534453
1.98,1.03254146119154
1.9805,0.9853821509989322
1.981,0.9860755229597831
1.9815,0.743200038425805
1.982,0.9117362137093005
1.9825,0.875228477457259
1.983,1.1594020551270614
1.9835,1.2812005752299516
1.984,1.4054844682614955
1.9845,1.287300675976049
1.985,1.4519739417516349
1.9855,1.3000221723754133
1.986,1.3398913622851554
1.9865,1.039522914785848
1.987,1.0636855153367817
1.9875,1.300150776584498
1.988,1.181632304919096
1.9885,1.0560659575134566
1.989,0.9280508351887895
1.9895,0.8363350000923712
1.99,0.9202194264982809
1.9905,0.8801674930678217
1.991,1.1531741147304837
1.9915,1.1175420230162103
1.992,1.2945853591464873
1.9925,1.2729354808755768
1.993,1.4369084614409176
1.9935,1.4829871954987515
1.994,1.369866390507329
1.9945,1.2819137103564013
1.995,1.2960919378699762
1.9955,1.3684129380378987
1.996,1.1971173221263387
1.9965,1.2563458522889326
1.997,1.1436960733272106
1.9975,1.1140378241351097
1.998,0.8766019864798696
1.9985,0.889331193111293
1.999,0.9273808910242406
1.9995,1.1072363645330414
2.0,1.2794122405144415
2.0005,1.3602399646968373
2.001,1.5403586106155367
2.0015,1.4339944845084724
2.002,1.5513229089597642
2.0025,1.4963473659329694
2.003,1.3865947459067236
2.0035,1.2718850568799192
2.004,1.2891239879744307
2.0045,1.094100177636075
2.005,1.1568882218960648
2.0055,1.100051830421676
2.006,0.8604079406144639
2.0065,0.9827048261276843
2.007,0.8027071820314183
2.0075,0.946025901454236
2.008,1.1159057573037756
2.0085,1.1915938091118479
2.009,1.4104783601167308
2.0095,1.4929076696674386
2.01,1.4186150605729442
2.0105,1.5129327703269537
2.011,1.3056180350038538
2.0115,1.5383766310806517
2.012,1.2454247623906693
2.0125,1.1028009937875694
2.013,1.0850586922802998
2.0135,1.2450584739333876
2.014,1.0169543374810082
2.0145,0.8474245900523121
2.015,1.0247171079445838
2.0155,0.912222262733438
2.016,1.1032131631670672
2.0165,1.269056064114779
2.017,1.3557667831069478
2.0175,1.691117000430351
2.018,1.3403856226393034
2.0185,1.423523832152467
2.019,1.4217388072642616
2.0195,1.5969501338903767
2.02,1.4837346886846738
2.0205,1.3865208813374745
2.021,1.1441279788391774
2.0215,1.115306265583871
2.022,1.040033265117633
2.0225,0.9688492283887978
2.023,1.128683663862751
2.0235,0.9277507873261644
2.024,0.9788916296732704
2.0245,1.172726263177834
2.025,1.0768097783503898
2.0255,1.3963209985981178
2.026,1.3866719630071267
2.0265,1.504926001039277
2.027,1.4485721240225868
2.0275,1.3758080300178086
2.028,1.3866760738071109
2.0285,1.326318774778938
2.029,1.242020048689396
2.0295,1.2672862059876675
2.03,1.0974410838005992
2.0305,1.1859711366703218
2.031,1.0211415820156418
2.0315,0.9359023997848177
2.032,0.8977872812424511
2.0325,1.015036452159833
2.033,1.3500702750324978
2.0335,1.310166119442145
2.034,1.3404024519286988
2.0345,1.6315812864872594
2.035,1.5077544485163226
2.0355,1.5397324059782291
2.036,1.377637752619656
2.0365,1.4948188033923446
2.037,1.2554957170225003
2.0375,1.418998047638647
2.038,1.1389788873281816
2.0385,1.162600967183563
2.039,1.260689654590759
2.0395,1.0647200848595824
2.04,1.23192838697522
2.0405,0.9936904069778956
2.041,1.131845126685094
2.0415,1.4357862398090282
2.042,1.248260963818756
2.0425,1.3607052758248586
2.043,1.5079457436190435
2.0435,1.6630383058337295
2.044,1.3645405299955544
2.0445,1.5106045725438297
2.045,1.4386136735196322
2.0455,1.5431088764345113
2.046,1.414185382425106
2.0465,1.3077077936766415
2.047,1.3492671987497784
2.0475,1.193838625300516
2.048,1.028527174122827
2.0485,0.9352263904384965
2.049,1.0331774459085614
2.0495,1.193941138947895
2.05,1.365989635792967
2.0505,1.2856027652215403
2.051,1.5852865317835356
2.0515,1.6510037717331878
2.052,1.6787180769437398
2.0525,1.7220858365949123
2.053,1.5056098479620903
2.0535,1.3393720221210887
2.054,1.2116063709194802
2.0545,1.4316890517735368
2.055,1.233598090859819
2.0555,1.3442100862017905
2.056,1.324801508472008
2.0565,0.9768171020039506
2.057,1.183338563220322
2.0575,1.322926118896288
2.058,1.4232692461099725
2.0585,1.2691579185373922
2.059,1.5357816781648383
2.0595,1.5820554422672148
2.06,1.7818008745656195
2.0605,1.731387475528091
2.061,1.351362196228884
2.0615,1.5239096940123007
2.062,1.586250486349783
2.0625,1.4900205888857554
2.063,1.4589914993655715
2.0635,1.360342905137603
2.064,1.22427543617123
2.0645,1.2602393976329826
2.065,1.2286262958597742
2.0655,1.3053835820154458
2.066,1.4036842189740284
2.0665,1.486407046573862
2.067,1.7463615414897047
2.0675,1.7288796111799747
2.068,1.6896615791842222
2.0685,1.880645413407219
2.069,1.7940643904048135
2.0695,1.7611398342009148
2.07,1.5246696073723638
2.0705,1.7905182943326472
2.071,1.6550191519847994
2.0715,1.521357957158804
2.072,1.403139421050133
2.0725,1.5354167528513178
